is better	-0.031603982441667205
. after	0.32935729467775055
a week	-0.1914921534556388
not that	-0.5392560140248998
of sleep	-0.36049498998534224
been out	0.5116788514717051
go into	-0.33063767856529447
the states	-0.19193962895553557
went well	0.9511669367914903
and tomorrow	0.6835291083983646
is already	0.1515615633419999
to spend	0.5500565465706043
fun day	5.672648026868518
sure they	-5.674529772428789
to speak	-0.4892949676324885
sure that	-0.18146832908823993
as usual	0.5310969373288066
fun fun	0.8432551174807114
a walk	1.0175539700778393
been the	0.419508391672048
really sucks	-6.3170332201699795
not sure	-0.5778009536331321
the airport	0.13300105932719042
. again	-0.5869334371964047
. sleep	0.5593069004609597
fun and	0.7772431186698672
my voice	5.339992588774006
! !	0.12247426423532103
! &	0.4443211460298493
! '	0.33647476244661445
! (	0.3952247196653753
! )	0.16028096463381658
! *	0.20849259248395907
! ,	0.2662991587106135
! -	0.4748648783489887
! 0	0.537789995475391
! ?	0.6760860314661525
! a	0.7966978065040022
! i	0.21683659259053098
! u	0.19691030483435273
! x	0.41580592545106615
; #hlink#	0.013408784076153021
" i	-0.310374949963286
soooo much	0.18743918328612658
# 0	0.3976252658067531
$ 0	-0.3841612699311591
checked out	0.1514703349516615
a very	0.6661671980251165
' !	0.3230876816641551
' ,	0.1062137433635407
' -	0.09755568062042601
' .	0.09303832220497636
' ?	-0.57481207666406
' a	0.355109790780165
' i	-0.11979650843274502
' s	0.08322422513884195
! hopefully	0.6840948792762568
( &	0.06215375356951015
( 0	0.3765664308498638
( :	0.4795291250615552
( i	-0.05486270481667758
day #seb	5.446152784602397
best !	5.5700455483891504
) !	0.8194284869742952
) &	0.07954549628137945
best .	5.462800018035553
) ,	0.4372726834010575
) -	0.36375872139508286
) .	0.1959600312198163
) :	0.10099179938238918
) i	-0.21438514410138204
* i	-0.47618207290370185
eating a	2.057821913533492
, &	0.1290417759197415
, '	-0.2504612005751916
, 0	0.34044988874782656
, a	0.5736455752209049
, i	-0.29860956629933605
, u	-0.15329745212154394
@someuser follow	0.46515883583681217
sick again	-1.0222515084542505
- &	0.2293760281396602
- .	-0.2756197602113465
- 0	0.2951334222901731
- a	0.9209680560182729
- i	0.03943144117505122
- o	-0.1524807922149877
. "	-0.4445130971546359
. &	-0.07377952367082297
. '	0.10109864269677041
. (	-0.0517546853118884
. )	-0.2992513647446236
. *	-0.5144069931281419
. -	-0.12150486432068283
. .	-0.07227953421293015
. 0	0.17362276973618265
. ?	-0.06529689732619827
. a	0.32300806699909146
. i	-0.32714663252340137
. u	-0.20827958653889686
. x	0.24679569398473
/ 0	-0.2181696959386681
/ ?	0.0698460991926658
/ a	0.28730905843425114
/ c	-0.4934677091907274
0 !	0.3289564127321133
0 %	-0.23636405082015727
0 &	0.13714404405489944
0 '	0.6463357366179624
0 (	0.4654894690023305
0 )	0.129875250861699
0 *	0.04505932021021009
0 +	5.753425866531347
0 ,	0.20350234955156693
0 -	0.2981364333381742
0 .	-0.18496483614696946
0 /	-0.23173016386912854
0 0	0.06994033657670579
0 :	0.3429629467335292
0 ?	-0.01689871775273606
0 a	0.037615427020788475
0 b	-0.09445695209861035
0 c	0.3159342743456098
0 d	0.5682793229884145
0 i	0.17444296456519495
0 m	0.23137688631754666
0 u	0.12221408470998169
, although	0.1741644052720486
u are	0.19838420316319788
u and	-0.17592814871262494
then they	-5.745988736410934
u all	0.926843356668583
always makes	0.3657249388486253
u did	-0.6063515230535061
u can	-0.4245664949319946
u had	0.258405558705466
u got	-0.516904832835921
: "	-0.23495701403922623
: &	0.10877456422521455
: '	-0.06368529343185672
: /	0.025832224912580484
: 0	0.44960642282932745
: ?	0.06430284774790405
: a	0.29858563601099675
: i	-0.42766765670237583
u get	-0.5142622468990454
; !	0.10621374336354061
; &	0.04056963891821986
; (	-0.0034851738928837056
; ,	0.18185115756916093
; -	0.14089930135143064
; .	-0.1820962725939604
; /	-0.7630630237424381
; 0	0.7944497483725735
; ?	-0.3750329774563752
; _	-0.5471931085468905
; a	0.6917302597311206
; i	-0.06373435031332077
; m	0.04347540273011739
; t	-1.0888304302180938
hair ,	0.3640428526656406
hair .	-0.3095501169451978
just thinking	-0.21321702740282045
i follow	-0.8722542334625055
you might	0.11751329861747416
= /	-0.7810894516373619
= 0	0.13796244167812094
sweet dreams	6.331761781824067
? "	-0.5963231775462435
? &	-0.5681975261389346
? (	-0.16225376414361503
? )	-0.21223998775499375
? *	-0.7560097672403386
? -	-0.16172156615340563
? 0	-0.22335927079740034
? ?	0.24661486760769658
along with	0.18718280589720765
? a	-0.04460914637104285
? i	-0.5024032945264152
? u	-0.5869334371964047
? x	0.16217239701158537
things to	0.054641936232231736
might go	0.54804649564258
the third	-0.05225659760823419
the thing	-0.6233010813672792
things in	0.0795454962813795
might be	-0.20458288638781288
on some	0.16420100101389007
me please	-0.023597868158449914
0 tomorrow	0.7576882275229181
u too	0.6866877614193733
why am	-7.13801377223981
why ca	-7.241085957379623
why do	-8.242797454812461
free to	0.28670211907583454
why it	-5.952909452218257
why is	-7.923870350904022
sad that	-7.523276173030455
my mouth	-0.5869334371964046
a ticket	-0.6961327291613966
why wo	-6.088191647741131
set of	0.1998992274408637
set up	0.04369338638220669
the beach	7.280555131502724
knew you	0.30036975780449804
have enough	-0.7755246070039548
sorry ..	-6.693956324938659
? where	-0.2180259248220378
my money	-6.22528810653015
a year	-0.33359348665117794
sorry to	-8.365144911708896
sorry if	-6.0206554407506445
work done	0.27636476453724024
meet you	1.5450789914927694
half a	0.4127389036168016
my mommy	0.5848822554950002
phone !	-0.6934169175988545
phone ,	-0.72801203545631
phone .	-0.9616268866378151
did they	-6.00746843646869
did that	-1.057876474684076
then work	1.2322250062197648
heading to	6.728950067313381
tickets for	0.15647557814442908
til the	0.8881564227066172
not very	0.41884786542881114
mom and	0.4302179050127243
beach !	4.946456051531116
beach ,	5.047856165972845
beach .	5.25950533786132
i figured	-0.33315291642030487
a &	-0.3455078410447457
a '	-0.40734786022132474
a 0	0.023107275435992794
a /	-0.03628631924374219
b -	2.009891128795581
b /	-0.5607637194630198
c i	-0.8864499672951884
